FeedbackID,CustomerID,StoreID,Rating,ReviewText,FeedbackDate
535,2755,9,5,Loved the indoor plant variety,2024-11-15
536,6016,9,2,Plant quality was disappointing,2021-07-03
537,5338,18,4,Good prices during promotion,2023-04-12
538,5951,17,3,Prices were a bit high,2024-05-18
539,10722,1,3,Some items were out of stock,2023-12-10
540,12242,19,4,Great selection and clean store,2025-09-02
541,11179,2,4,Great selection and clean store,2023-11-17
542,2252,21,2,Plant quality was disappointing,2024-10-13
543,4794,21,4,Good prices during promotion,2023-11-12
544,11833,8,4,Good prices during promotion,2021-08-02
545,2116,9,4,Loved the indoor plant variety,2024-01-15
546,12877,17,3,Store was busy but okay,2023-02-03
547,5039,12,4,Helpful staff and healthy plants,2025-07-01
548,2734,2,3,Decent experience overall,2023-09-15
549,3224,8,3,Some items were out of stock,2024-11-08
550,8604,5,3,Prices were a bit high,2025-10-04
551,7977,12,3,Prices were a bit high,2021-03-17
552,6232,10,4,Great selection and clean store,2023-05-15
553,9663,22,4,Good prices during promotion,2023-08-21
554,185,9,3,Decent experience overall,2022-02-18
555,8984,9,3,Prices were a bit high,2021-12-11
556,9022,6,3,Prices were a bit high,2025-10-18
557,4774,8,4,Good prices during promotion,2024-09-08
558,9172,19,3,Average product selection,2023-04-17
559,14873,1,4,Good prices during promotion,2021-10-25
560,7879,15,3,Some items were out of stock,2025-10-16
561,1673,16,3,Average product selection,2025-04-12
562,1965,2,4,Fast checkout and friendly advice,2021-04-11
563,87,19,3,Prices were a bit high,2021-04-28
564,2140,13,4,Fast checkout and friendly advice,2024-09-12
565,13335,11,4,Helpful staff and healthy plants,2021-04-07
566,6536,6,4,Good prices during promotion,2024-11-28
567,8916,19,3,Average product selection,2025-02-28
568,5636,19,4,Helpful staff and healthy plants,2022-08-09
569,4836,20,4,Fast checkout and friendly advice,2024-07-10
570,1569,2,3,Average product selection,2023-08-15
571,7541,8,3,Prices were a bit high,2021-07-14
572,4679,23,4,Good prices during promotion,2021-03-11
573,13377,4,3,Prices were a bit high,2022-05-21
574,9551,18,4,Good prices during promotion,2023-06-08
575,1281,10,4,Helpful staff and healthy plants,2021-09-20
576,14168,2,4,Fast checkout and friendly advice,2022-11-17
577,7469,7,4,Loved the indoor plant variety,2022-12-21
578,4794,14,4,Fast checkout and friendly advice,2022-10-22
579,3389,4,4,Great selection and clean store,2021-04-21
580,13434,24,4,Fast checkout and friendly advice,2021-09-14
581,6280,14,4,Fast checkout and friendly advice,2022-04-26
582,8417,10,3,Decent experience overall,2025-05-03
583,10771,17,4,Fast checkout and friendly advice,2022-11-26
584,8279,25,3,Some items were out of stock,2022-05-01
585,8195,13,4,Good prices during promotion,2021-12-03
586,11520,13,5,Loved the indoor plant variety,2024-11-06
587,14458,6,4,Helpful staff and healthy plants,2024-03-09
588,13108,5,4,Loved the indoor plant variety,2022-06-17
589,7128,8,5,Great selection and clean store,2025-05-05
590,6796,23,3,Some items were out of stock,2025-05-01
591,14261,3,4,Helpful staff and healthy plants,2021-11-04
592,8893,19,4,Great selection and clean store,2022-05-04
593,14049,11,4,Good prices during promotion,2025-08-19
594,7679,13,3,Average product selection,2023-05-16
595,1698,8,3,Store was busy but okay,2021-04-18
596,8084,23,1,Plant quality was disappointing,2021-08-14
597,9247,10,4,Fast checkout and friendly advice,2023-02-28
598,1033,6,3,Store was busy but okay,2022-04-26
599,12164,9,4,Helpful staff and healthy plants,2025-04-09
600,10533,1,2,Long wait and limited stock,2025-05-10
601,3871,22,3,Decent experience overall,2025-04-26
602,4893,18,3,Decent experience overall,2025-05-15
603,4440,23,5,Loved the indoor plant variety,2024-02-09
604,9072,24,3,Store was busy but okay,2025-07-20
605,8674,22,3,Average product selection,2024-06-21
606,12808,4,2,Discount was confusing,2025-06-01
607,5098,14,4,Loved the indoor plant variety,2023-04-21
608,11999,21,5,Good prices during promotion,2025-05-14
609,4697,14,4,Great selection and clean store,2022-07-20
610,6146,20,4,Fast checkout and friendly advice,2022-02-27
611,4073,19,5,Fast checkout and friendly advice,2024-12-14
612,4473,2,5,Fast checkout and friendly advice,2024-02-16
613,865,14,4,Helpful staff and healthy plants,2021-07-16
614,7498,10,4,Great selection and clean store,2023-03-21
615,4292,21,4,Good prices during promotion,2023-04-26
616,3316,22,3,Prices were a bit high,2024-08-05
617,9299,16,4,Loved the indoor plant variety,2022-01-13
618,3805,16,3,Some items were out of stock,2023-03-15
619,6720,13,4,Helpful staff and healthy plants,2021-12-06
620,9987,19,4,Good prices during promotion,2024-12-13
621,3245,20,2,Plant quality was disappointing,2022-04-06
622,10943,10,3,Store was busy but okay,2024-01-28
623,4788,13,2,Could not find what I needed,2024-03-03
624,8600,21,5,Helpful staff and healthy plants,2021-02-27
625,11598,15,5,Great selection and clean store,2021-03-19
626,9301,16,4,Fast checkout and friendly advice,2024-11-03
627,3401,22,5,Great selection and clean store,2023-10-03
628,11062,12,5,Helpful staff and healthy plants,2022-04-03
629,3019,11,5,Fast checkout and friendly advice,2023-04-09
630,3562,9,4,Good prices during promotion,2021-08-14
631,6489,25,3,Average product selection,2022-03-06
632,3374,13,4,Helpful staff and healthy plants,2022-09-13
633,11923,2,4,Fast checkout and friendly advice,2025-08-11
634,13674,23,3,Some items were out of stock,2021-03-20
635,4044,24,3,Average product selection,2022-12-12
636,2923,20,4,Helpful staff and healthy plants,2023-03-08
637,12027,10,4,Loved the indoor plant variety,2024-09-12
638,12917,6,4,Loved the indoor plant variety,2021-03-17
639,12457,20,3,Store was busy but okay,2024-07-06
640,13843,12,3,Prices were a bit high,2022-05-14
641,1301,9,3,Decent experience overall,2024-11-03
642,12428,23,3,Prices were a bit high,2022-07-02
643,5472,10,5,Great selection and clean store,2022-01-16
644,5583,25,5,Loved the indoor plant variety,2021-09-15
645,8457,11,4,Loved the indoor plant variety,2025-04-23
646,4453,16,4,Good prices during promotion,2025-12-28
647,12282,4,4,Great selection and clean store,2024-04-08
648,8190,16,4,Fast checkout and friendly advice,2022-05-18
649,7755,22,5,Great selection and clean store,2024-05-12
650,1633,20,4,Loved the indoor plant variety,2024-09-11
651,8802,21,4,Fast checkout and friendly advice,2024-10-07
652,10958,7,5,Great selection and clean store,2023-06-15
653,1841,25,4,Great selection and clean store,2025-11-10
654,8387,11,4,Loved the indoor plant variety,2025-03-24
655,4044,15,3,Prices were a bit high,2025-06-20
656,5368,2,3,Prices were a bit high,2025-03-14
657,3129,25,3,Decent experience overall,2025-12-10
658,14717,14,4,Helpful staff and healthy plants,2022-03-26
659,7135,2,4,Helpful staff and healthy plants,2024-02-07
660,1227,18,5,Great selection and clean store,2024-04-28
661,1145,7,3,Decent experience overall,2022-04-10
662,14596,7,4,Helpful staff and healthy plants,2022-07-25
663,6719,13,4,Loved the indoor plant variety,2025-02-23
664,7304,21,4,Great selection and clean store,2023-11-07
665,5271,2,4,Fast checkout and friendly advice,2021-05-15
666,5436,24,4,Good prices during promotion,2025-05-17
667,10254,13,4,Fast checkout and friendly advice,2021-04-06
668,8629,14,5,Great selection and clean store,2023-05-27
669,10849,20,5,Great selection and clean store,2024-05-19
670,12115,17,3,Average product selection,2023-06-06
671,5376,4,3,Decent experience overall,2023-12-06
672,10642,9,3,Average product selection,2023-03-04
673,8359,6,3,Some items were out of stock,2022-05-19
674,12162,15,4,Loved the indoor plant variety,2025-08-09
675,12391,22,4,Great selection and clean store,2021-08-15
676,3739,20,4,Great selection and clean store,2023-03-11
677,9089,24,5,Helpful staff and healthy plants,2021-04-24
678,4165,13,4,Fast checkout and friendly advice,2023-11-01
679,1629,16,5,Loved the indoor plant variety,2024-05-09
680,7,15,2,Competitor had better price,2024-01-23
681,5973,24,5,Great selection and clean store,2021-08-15
682,1707,19,5,Loved the indoor plant variety,2021-11-20
683,14619,14,4,Good prices during promotion,2025-05-23
684,8443,21,4,Good prices during promotion,2022-05-21
685,1466,5,3,Decent experience overall,2023-03-20
686,3456,12,5,Great selection and clean store,2025-11-25
687,9821,25,4,Fast checkout and friendly advice,2025-12-06
688,8250,10,5,Fast checkout and friendly advice,2024-08-01
689,12944,18,4,Fast checkout and friendly advice,2025-09-23
690,10521,16,4,Helpful staff and healthy plants,2022-03-16
691,7833,23,4,Good prices during promotion,2025-02-08
692,14249,1,3,Prices were a bit high,2021-05-06
693,989,7,2,Long wait and limited stock,2025-10-10
694,10298,3,4,Helpful staff and healthy plants,2021-09-23
695,8393,7,3,Store was busy but okay,2024-01-04
696,5436,3,3,Decent experience overall,2022-06-09
697,4730,22,4,Loved the indoor plant variety,2023-04-02
698,661,17,4,Great selection and clean store,2024-10-11
699,682,4,4,Good prices during promotion,2025-03-21
700,9742,7,5,Loved the indoor plant variety,2023-11-18
701,3754,1,4,Loved the indoor plant variety,2021-01-24
702,778,1,5,Loved the indoor plant variety,2024-08-05
703,5017,22,4,Fast checkout and friendly advice,2021-04-19
704,2958,24,4,Helpful staff and healthy plants,2025-07-26
705,9161,23,5,Helpful staff and healthy plants,2021-12-20
706,12282,12,4,Helpful staff and healthy plants,2021-05-24
707,12597,22,2,Discount was confusing,2022-01-20
708,5629,9,4,Loved the indoor plant variety,2023-03-27
709,1623,12,4,Helpful staff and healthy plants,2024-05-21
710,8816,25,3,Store was busy but okay,2022-06-21
711,11544,13,4,Great selection and clean store,2024-07-04
712,405,11,3,Some items were out of stock,2021-12-21
713,6349,16,3,Decent experience overall,2023-11-04
714,928,6,3,Decent experience overall,2022-09-04
715,5520,24,4,Good prices during promotion,2024-03-24
716,5895,2,2,Long wait and limited stock,2023-12-25
717,10200,10,5,Fast checkout and friendly advice,2021-06-16
718,2813,6,5,Loved the indoor plant variety,2022-10-17
719,4023,11,5,Great selection and clean store,2022-07-08
720,5960,1,3,Store was busy but okay,2022-09-04
721,5807,1,5,Fast checkout and friendly advice,2022-08-19
722,1535,25,4,Great selection and clean store,2021-01-07
723,12804,8,4,Good prices during promotion,2025-12-04
724,14586,22,4,Helpful staff and healthy plants,2021-01-20
725,8353,20,5,Great selection and clean store,2022-09-17
726,7569,17,3,Store was busy but okay,2024-10-20
727,8534,23,4,Loved the indoor plant variety,2025-01-18
728,11227,2,4,Fast checkout and friendly advice,2025-12-05
729,5661,15,4,Loved the indoor plant variety,2025-12-28
730,10582,23,4,Loved the indoor plant variety,2021-11-26
731,9560,9,4,Helpful staff and healthy plants,2024-11-05
732,6246,10,4,Loved the indoor plant variety,2021-01-17
733,12293,20,4,Great selection and clean store,2025-06-14
734,9189,6,4,Helpful staff and healthy plants,2025-04-24
735,6175,17,4,Good prices during promotion,2021-06-09
736,11513,18,5,Great selection and clean store,2024-03-28
737,12632,5,4,Loved the indoor plant variety,2025-05-07
738,2857,2,5,Fast checkout and friendly advice,2024-01-21
739,6179,9,4,Fast checkout and friendly advice,2023-10-26
740,9751,24,4,Good prices during promotion,2025-05-26
741,3673,1,4,Fast checkout and friendly advice,2022-09-14
742,10203,15,3,Decent experience overall,2022-11-24
743,13869,23,5,Helpful staff and healthy plants,2025-05-25
744,6805,16,4,Loved the indoor plant variety,2025-04-24
745,9818,24,4,Fast checkout and friendly advice,2023-08-11
746,11762,6,5,Loved the indoor plant variety,2025-12-15
747,11365,4,3,Average product selection,2022-05-28
748,3176,23,5,Loved the indoor plant variety,2023-02-28
749,7408,5,4,Fast checkout and friendly advice,2021-06-13
750,10845,6,4,Great selection and clean store,2022-03-05
751,1385,11,3,Decent experience overall,2021-01-27
752,14057,21,2,Discount was confusing,2021-12-13
753,14073,17,4,Loved the indoor plant variety,2024-03-04
754,216,18,4,Good prices during promotion,2022-11-02
755,14669,23,2,Plant quality was disappointing,2022-03-11
756,63,15,3,Decent experience overall,2025-03-27
757,1023,7,4,Good prices during promotion,2024-10-24
758,302,16,4,Helpful staff and healthy plants,2024-03-22
759,4760,8,3,Store was busy but okay,2022-06-16
760,4794,1,3,Store was busy but okay,2023-12-03
761,7963,10,4,Good prices during promotion,2022-08-18
762,5988,6,4,Great selection and clean store,2023-07-21
763,13289,16,5,Good prices during promotion,2023-05-15
764,4027,19,4,Helpful staff and healthy plants,2024-04-07
765,12664,17,4,Loved the indoor plant variety,2025-11-14
766,5161,1,4,Great selection and clean store,2025-05-26
767,7342,19,4,Fast checkout and friendly advice,2024-05-28
768,13528,1,4,Loved the indoor plant variety,2023-11-23
769,13855,18,4,Good prices during promotion,2021-09-06
770,8889,24,4,Helpful staff and healthy plants,2021-10-05
771,3354,17,3,Store was busy but okay,2025-05-22
772,8134,1,5,Fast checkout and friendly advice,2023-05-13
773,1686,18,3,Store was busy but okay,2025-02-22
774,4906,13,4,Good prices during promotion,2024-01-26
775,11053,7,4,Fast checkout and friendly advice,2021-12-18
776,9849,19,3,Decent experience overall,2022-02-28
777,10895,14,3,Some items were out of stock,2024-07-10
778,12129,5,4,Good prices during promotion,2025-03-12
779,10675,20,4,Loved the indoor plant variety,2023-03-23
780,8877,17,4,Fast checkout and friendly advice,2023-11-09
781,9952,24,4,Fast checkout and friendly advice,2024-01-12
782,12321,18,3,Some items were out of stock,2025-07-21
783,4467,18,4,Great selection and clean store,2022-12-13
784,7284,12,5,Good prices during promotion,2022-06-05
785,177,12,3,Decent experience overall,2024-05-24
786,4094,22,4,Helpful staff and healthy plants,2025-04-24
787,7768,5,3,Some items were out of stock,2025-02-10
788,7060,11,5,Fast checkout and friendly advice,2023-09-16
789,7015,17,4,Helpful staff and healthy plants,2025-10-10
790,31,9,3,Store was busy but okay,2024-05-17
791,1200,14,4,Loved the indoor plant variety,2025-10-22
792,6758,2,4,Fast checkout and friendly advice,2023-03-06
793,5645,8,4,Helpful staff and healthy plants,2024-01-10
794,7109,10,4,Good prices during promotion,2023-12-22
795,8375,2,4,Loved the indoor plant variety,2021-03-06
796,8395,23,3,Average product selection,2025-08-27
797,5844,6,3,Decent experience overall,2022-04-24
798,808,3,5,Helpful staff and healthy plants,2021-01-28
799,6174,2,4,Loved the indoor plant variety,2025-05-24
800,2176,2,3,Average product selection,2022-03-25
801,11131,8,4,Fast checkout and friendly advice,2025-07-10
802,14578,21,3,Some items were out of stock,2025-03-23
803,11641,2,4,Helpful staff and healthy plants,2021-12-05
804,13281,8,4,Good prices during promotion,2025-05-06
805,1071,25,4,Fast checkout and friendly advice,2023-11-09
806,13020,2,4,Good prices during promotion,2024-05-08
807,2485,22,5,Loved the indoor plant variety,2021-07-08
808,3374,8,3,Decent experience overall,2023-09-09
809,7862,15,4,Loved the indoor plant variety,2021-02-03
